V,A,D,text
0.05882352941176494,0.0769230769230771,0.09090909090909127,"They are linked intrinsically together, one cannot go without the other."
0.05882352941176494,-0.46153846153846145,0.00826446280991755,“White is the setting for color.
0.11764705882352966,-0.0769230769230771,0.25619834710743783,"In a mosque for example, the architectonic effect of its white garment is assisted by a strategic use of color: “All these things are clothed in a majestic coat of whitewash."
0.11764705882352966,-0.15384615384615374,0.00826446280991755,The forms stand out clearly; the impeccable construction displays all its boldness.
0.05882352941176494,-0.15384615384615374,-0.07438016528925617,What is the significance for this preference for black and white when it comes to high art?
0.17647058823529438,-0.0769230769230771,0.00826446280991755,At times a high stylobate of delightful ceramic produces a blue vibration.”
0.05882352941176494,-0.2153846153846155,0.08264462809917372,The sensuous vibration of the color clarifies the white surface whose limit it marks”
2.220446049250313e-16,-0.0769230769230771,-0.07438016528925617,"We need this opposition between color and ‘non-color’ to make distinction between the two, otherwise neither would hold such significance."
0.11764705882352966,-0.3846153846153846,0.00826446280991755,Reaching Transcendence through the Elimination of color: The Ideal Minimalism of Black and White
0.11764705882352966,-0.3076923076923075,0.00826446280991755,"White helps to harmonize colors that would otherwise clash, it brings together and unites."
-0.17647058823529393,-0.15384615384615374,-0.07438016528925617,“White expresses a certain incorporeality.
0.05882352941176494,0.0,0.17355371900826455,The use of white is therefore decisive for the bodily appearance of a space.
-0.011764705882352677,-0.26923076923076916,0.10743801652892593,Concrete bodies decrease the space more or less depending on their color value.
0.05882352941176494,-0.0769230769230771,0.00826446280991755,"Against white, one can actually establish the intensity of clashing colors; white determines the tone in the first place."
-0.16470588235294104,0.21538461538461506,0.10743801652892593,"and how can the state legislature single out two counties (first Napa, now Sonoma) for this treatment?"
0.05882352941176494,-0.15384615384615374,0.00826446280991755,are they going to go through the wine-producing counties one by one?
0.05882352941176494,-0.15384615384615374,-0.1570247933884299,JohnLopresti said...
-0.005882352941176228,-0.1615384615384614,0.00826446280991755,vive la OIVV OIV_Wine_Labelling_Standard_EN_2006 re at Fredric K's BTYH website there is a review discussing MacRostie pinot noir.
0.05882352941176494,-0.16923076923076952,-0.09090909090909083,"I had thought of the kiltman with respect to a new AVA in Yorkville highlands, thinking the Scot might have interest in playing the bagpipes in the uplands."
0.05882352941176494,-0.0769230769230771,0.00826446280991755,"Then, at Steve's site there is an interesting discussion of his current ongoing efforts with blends from Carneros and Sonoma Coast."
0.05882352941176494,-0.23076923076923084,0.00826446280991755,There are 13 AVAs in Sonoma County.
0.05882352941176494,-0.23076923076923084,0.00826446280991755,"It's easy to get lost in nomenclatures, when one is striving for new concepts."
-0.0235294117647058,-0.18461538461538485,0.12396694214876058,"In a way, all this tries to approach terroir from a slight distance; plus the historical distinctions between the two premium distinctive varietal regions, Napa county and Sonoma county."
0.05882352941176494,-0.46153846153846145,0.00826446280991755,Winkler heat summation datapoints also clarified several decades ago some of the plant physiologic underpinnings of why Napa county and Sonoma county were the natural leaders in premium winegrape production.
-0.0588235294117645,-0.23076923076923084,0.09090909090909127,"The problem, of course, is that by placing the words ""Sonoma County"" on a bottle of wine that is made with grapes grown in ""Russian River Valley"", ""Dry Creek Valley"", ""Sonoma Valley"" or any other AVA in Sonoma"
0.16470588235294148,-0.3538461538461539,0.1570247933884299,There are many reasons why the new labeling requirement makes sense from all these perspectives.
0.05882352941176494,-0.0769230769230771,0.00826446280991755,JohnLopresti said...
-0.0588235294117645,-0.3076923076923075,-0.07438016528925617,"sorry, I keep forgetting the Fermentation site's html protocol; here is the OIVV label guideline link again:"
-0.011764705882352677,-0.16923076923076952,-0.09090909090909083,El Jefe said...
0.05882352941176494,-0.15384615384615374,0.00826446280991755,"OK, so here's the real requirement: ""Any wine labeled with an American Viticultural Area established yada yada, that is located entirely within yada yada, shall bear the designation ""Sonoma County"" on the label in a type size not smaller than two millimeters on containers of more than 187 milliliters or smaller than one millimeter on containers of 187 milliliters or less."
2.220446049250313e-16,-0.3076923076923075,0.00826446280991755,"If I recall correctly, this is almost exactly the same as the requirement for the government warning type size."
-0.14117647058823501,-0.1615384615384614,0.00826446280991755,"So the answer seems pretty clear to me: just add ""Sonoma County"" to the government warning."
0.05882352941176494,-0.16923076923076952,0.10743801652892593,Johnonwine said...
0.05882352941176494,-0.24615384615384617,0.00826446280991755,"They [Honore Comfort and the Sonoma County Vintners] point to the prestige that the ""Napa Valley"" designation carries."
2.220446049250313e-16,-0.3846153846153846,0.4214876033057853,"But this prestige has nothing to due with the law that demands ""Napa Valley"", in addition to simply ""Rutherford"", be placed on these wines."
0.17647058823529438,-0.15384615384615374,0.17355371900826455,"It has to do entirely with the promotional effort that has gone into making ""Napa Valley"" a place associated with great wines."
-0.08823529411764675,-0.0769230769230771,0.3223140495867769,"Such an association will not be made with ""Sonoma County"" wines...ever."
0.11764705882352966,-0.0769230769230771,0.00826446280991755,"Tom, I would suggest that all Napa wineries, good and bad, benefit from having Napa Valley on the label; it is indeed a great example of marketing - what you describe as promotional effort."
-0.17647058823529393,-0.0769230769230771,-0.07438016528925617,"County, consumers learn absolutely nothing about the wine in the bottle."
0.41176470588235325,0.15384615384615374,0.25619834710743783,"Sonoma County, with roughly half of the wineries of Napa County, wins roughly twice as many gold medals in national and international wine competitions."
0.17647058823529438,-0.0769230769230771,0.17355371900826455,"That, the fact that their wines cost less on average, and the wineries are friendlier, less snooty is a compelling story to get out to the public."
2.220446049250313e-16,-0.23076923076923084,0.00826446280991755,"Heck, if folks knew all that, maybe folks would be seeking out bottles with ""Sonoma County"" on the label."
-0.23529411764705865,-0.26923076923076916,-0.1983471074380163,"You suggest that this is a bad law, that Sonoma County will never be associated with high quality wine in the way Napa County is."
0.12941176470588256,0.01538461538461533,0.00826446280991755,"I disagree, but I am eternally hopeful, optimistic that the Sonoma County Vintners will inject a little passion and not more of the same old staid and boring in their marketing communications."
2.220446049250313e-16,0.0,0.17355371900826455,"There no evidence that grapes grown in ""Sonoma County"" have any single distinguishing feature derived from the fact that they were grown inside the borders of Sonoma County. Assemblywoman Evans concludes, ""By improving consumer education on each bottle, conjunctive labeling will unleash the full potential of our delicious wines to represent Sonoma around the world."
0.4705882352941182,0.15384615384615374,0.25619834710743783,"I have confidence they will change, retool, improve, live up to their responsibilities."
0.35294117647058876,-0.0769230769230771,0.17355371900826455,"I worked selling and marketing Sonoma County wines, I won awards for my marketing efforts."
0.12352941176470611,-0.5076923076923077,-0.08264462809917328,The story is simple.
0.20588235294117663,-0.26923076923076916,0.10743801652892593,People are receptive to it.
0.547058823529412,-0.0769230769230771,0.14876033057851235,Selling the magic of Sonoma County wines is easy.
-0.0588235294117645,-0.0769230769230771,0.33884297520661155,"That's my take anyway, I don't aim to be contrarian, but I don't mind being the sole supporter of the law - as a Sonoma County born and bred wine guy."
0.17647058823529438,0.15384615384615374,0.17355371900826455,She's correct.
2.220446049250313e-16,-0.46153846153846145,0.09090909090909127,"Beginning in 2014, ""Sonoma County"" will receive a tremendous boost in recognition due to the conjunctive labeling law that forces vintners to add more wording to their labels—whether they think the words ""Sonoma County"" help or hurt their marketing efforts."
-0.2941176470588234,0.3846153846153846,-0.1570247933884299,"Frankly, if I was making high end wine from the ""Sonoma Valley"", ""Sonoma Mountain"" or ""Sonoma Coast"" AVAs that depended in part on the quality recognition that comes wtih these AVAs, I'd be pissed that I'm forced now to put a place-name on my label that told my buyers nothing of real value about the wine behind my label and, in some cases, demonstrably lowered its perceived quality."
0.12352941176470611,-0.24615384615384617,0.09917355371900838,"Honore Comfort, Executive Director of the Sonoma County Vintners Association and an outstanding representative for Sonoma County wines noted this: ""."
0.2352941176470591,0.0769230769230771,0.09090909090909127,"""This moment ...marks the beginning of a stronger Sonoma County brand for generations to come."""
0.05882352941176494,-0.3846153846153846,0.00826446280991755,"Proponents of the new Sonoma County Conjunctive labeling law like to point to a similar law that demands ""Napa Valley"" be placed on all wines that are made from grapes grown in that appellation, rather than simply using a sub appellation."
0.12941176470588256,-0.17692307692307674,0.10743801652892593,"They point to the prestige that the ""Napa Valley"" designation carries."
-0.0470588235294116,0.061538461538461764,-0.14049586776859524,"But this prestige has nothing to due with the law that demands ""Napa Valley"", in addition to simply ""Rutherford"", be placed on these wines."
0.11764705882352966,-0.0769230769230771,0.09090909090909127,"It has to do entirely with the promotional effort that has gone into making ""Napa Valley"" a place associated with great wines."
0.05882352941176494,-0.0769230769230771,0.00826446280991755,"The vintners in Sonoma County simply can't make a case for ""Sonoma County"" having any meaning or for a region as vast as ""Sonoma County"" delivering any degree of quality to the grapes."
-0.0588235294117645,0.0,0.09090909090909127,"Pushed as an effort to promote ""Sonoma County"" wines and a consumer education effort, the new law instead forces vintners to needlessly sully their package and undermines their own marketing efforts."
-0.011764705882352677,0.01538461538461533,0.2148760330578514,"Why is it important for someone making ""Sonoma Coast Pinot Noir"" or ""Sonoma Valley Zinfandel"" to help promote ""Sonoma County"", a designation that has no ability to define the quality or character of the wines in my Sonoma Coast Pinot Noir or my Sonoma Valley Zinfandel?"
0.05882352941176494,-0.15384615384615374,-0.07438016528925617,"This is an example of a County usurping the private label real estate, and it's very valuable real estate, for the sake of promoting something that is of little use to private commercial interests."
0.11764705882352966,0.0,0.33884297520661155,"Ask yourself...If putting the words ""Sonoma County"" on one's wines was such a great thing, why don't more vintners who make ""Dry Creek Valley"", ""Russian River Valley"", ""Alexander Valley"" or ""Sonoma Valley"" wines already put these words on their label?"
0.05882352941176494,-0.20769230769230784,0.28099173553719003,They legally could...if they wanted to.
-0.23529411764705865,0.15384615384615374,-0.07438016528925617,The new Sonoma County conjunctive labeling law is the equivalent of the State of California and the County of Sonoma claiming imminent domain over the labels of hundreds of vintners.
-0.17647058823529393,0.0,0.00826446280991755,Eminent Domain Used To Usurp Wine Label Real Estate
0.05882352941176494,-0.46153846153846145,0.00826446280991755,Comments
0.05882352941176494,-0.23076923076923084,0.25619834710743783,Nick Perdiew said...
0.7117647058823535,0.5230769230769226,0.1900826446280992,I love it Tom.
0.41176470588235325,0.2307692307692304,0.25619834710743783,You found a way to tie this in nicely.
-0.0588235294117645,-0.0769230769230771,0.09090909090909127,"This is a case of over-reaching government regulation, costing business unnecessarily and burdening them with more regulations."
-0.23529411764705865,0.01538461538461533,0.2148760330578514,It's just unnecessary.
0.11764705882352966,0.0769230769230771,0.25619834710743783,"It also is a 'social promotion' in the sense that great Sonoma wines that now are forced to use ""Sonoma County"" will be giving some of their credibility to their lesser neighbors."
0.11764705882352966,-0.15384615384615374,0.00826446280991755,Shades of wealth redistribution as well.
-0.6470588235294117,0.3076923076923075,0.09090909090909127,"Ew, ew, ew."
0.11764705882352966,-0.3846153846153846,0.09090909090909127,James McCann said...
0.05882352941176494,-0.15384615384615374,0.09090909090909127,How many hundreds or thousands of labels will have to be re-submitted to the TTB between now and 2014?
0.05882352941176494,-0.23076923076923084,-0.07438016528925617,John Kelly said...
-0.2941176470588234,0.4615384615384617,0.17355371900826455,"I'd be pissed that I'm forced now to put a place-name on my label that told my buyers nothing of real value about the wine behind my label and, in some cases, demonstrably lowered its perceived quality."
0.12941176470588256,-0.0769230769230771,0.4214876033057853,"Exactly, Tom."
-0.6470588235294117,0.6923076923076921,0.834710743801653,And I am really pissed.
-0.0588235294117645,-0.15384615384615374,0.00826446280991755,And so is every other producer I have discussed this issue with.
-0.4117647058823528,0.2307692307692304,0.09090909090909127,I still don't know whose interests are being served by this useless piece of crap legislation.
-0.2941176470588234,-0.0769230769230771,0.00826446280991755,"Yet, the law does nothing to educate consumers."
-0.0588235294117645,-0.0769230769230771,0.33884297520661155,"I completely agree with you when you state: ""Such an association will not be made with 'Sonoma County' wines...ever."""
-0.17647058823529393,-0.23076923076923084,0.17355371900826455,Duh.
0.21764705882352975,0.061538461538461764,0.23140495867768607,I've got real skin in this game.
-0.17647058823529393,0.0,0.00826446280991755,"We are going to have to totally redesign our front label to make room for ""Sonoma County"" - and so far every mock-up is cluttered and decreases the impact of our brand."
0.11764705882352966,-0.3846153846153846,0.09090909090909127,"Our best option looks like we will go to ""North Coast"" or ""California"" for our front label appellation, and discuss the grape source, vineyard name and meaningful AVA on the back label."
0.05882352941176494,-0.0769230769230771,0.17355371900826455,"Passed unanimously out of the California Assembly and Senate, AB 1798 now awaits the Governor's signature, which it will surely obtain."
0.05882352941176494,-0.3076923076923075,0.00826446280991755,Fermentation: The Daily Wine Blog
-0.23529411764705865,0.15384615384615374,-0.23966942148760317,Who is going to compensate me for this?
0.11764705882352966,-0.23076923076923084,-0.07438016528925617,"I estimate the value to be in six figures, and we are a small winery."
0.17647058823529438,0.0,0.17355371900826455,For a larger winery with a better-established brand the value is much higher.
-0.16470588235294104,0.11538461538461542,0.2148760330578514,"Eminent domain is exactly right - this is nothing less than governmental ""taking."
-0.1941176470588235,0.25384615384615383,0.36363636363636376,The legislators who backed this should be ashamed.
0.05882352941176494,-0.3846153846153846,0.00826446280991755,Hardy Wallace said...
0.005882352941176672,0.19999999999999973,-0.37190082644628086,Thanks Tom-- This law is such BS.
0.05882352941176494,-0.0769230769230771,0.00826446280991755,JohnLopresti said...
0.11764705882352966,-0.23076923076923084,0.00826446280991755,"I put in 1+ decades in trade coursework, and several branches of the industry."
0.25294117647058845,-0.0769230769230771,0.37190082644628086,I support the new labeling requirement.
0.11764705882352966,-0.0769230769230771,0.00826446280991755,"Sonoma county always was the sheep ranch joke in the era of Napa's well-deserved, early, global fame."
0.25294117647058845,0.17692307692307674,0.1900826446280992,"Together we have led the world into modern viticulture, with the help of UC Davis, and in some pretty good company from other regions."
-0.08823529411764675,-0.16923076923076952,0.00826446280991755,I suppose the new law is all Sacramento hype.
0.20588235294117663,-0.36923076923076925,0.00826446280991755,But I think it will improve northcoast revenue and dignity.
2.220446049250313e-16,-0.0769230769230771,-0.07438016528925617,"When I was a kid in a county called Solano (not too famous for wines or AVAs) people sometimes would happen by our place asking where rte 37 was, where was Black Pt.; people always were confused how the somewhat neighboring counties had such similar names."
2.220446049250313e-16,-0.15384615384615374,0.09090909090909127,"According to Noreen Evans, an Assembly sponsor of the bill, this new conjunctive labeling law ""requires that any wine labeled with an American Viticultural Area (AVA) located entirely within Sonoma County - – like Russian River Valley or Dry Creek Valley - must also include the word ""Sonoma County"" on the label, starting in 2014."
0.14117647058823568,0.03076923076923066,0.00826446280991755,"Now after several decades in Sonoma county I have learned to appreciate its uniqueness, for its viticulture and other industries."
-0.0588235294117645,0.0,0.00826446280991755,The town of Sonoma is on a typical route people follow driving from Solano County to Sonoma County.
0.2941176470588238,-0.0769230769230771,0.17355371900826455,"The ambience in the town Sonoma is only an enclave; it is rightfully proud of its heritage as a village, and for its viticultural traditions."
0.05882352941176494,-0.16923076923076952,0.2148760330578514,"But Sonoma county encompasses much more territory, and other AVAs within the county are starkly different from the characteristics of Sonoma valley and the town of Sonoma."
0.17647058823529438,-0.15384615384615374,0.09090909090909127,Vive la nouveau Sonoma County.
0.11764705882352966,0.0,0.09090909090909127,Nick Perdiew said in to JohnLopresti...
0.35294117647058876,-0.0769230769230771,0.00826446280991755,"John, Good of you to comment and good to have dissent."
-0.11764705882352922,0.3076923076923075,-0.07438016528925617,What do you make of the fact that vintners *already* are free to put Sonoma County on any label they want?
0.05882352941176494,-0.0769230769230771,0.10743801652892593,"If it were effective, wouldn't you already see it virtually everywhere?"
-0.011764705882352677,-0.0769230769230771,0.10743801652892593,"I admit, I don't see the reasoning of your argument here."
0.05882352941176494,-0.23076923076923084,0.00826446280991755,The issue of the costs to vintners is non-trivial too as you can see above.
0.05882352941176494,0.0,0.00826446280991755,Bill Cadman said...
0.11764705882352966,-0.3846153846153846,0.00826446280991755,"Tom-- I wonder what the response would be in Napa and Sonoma if the vintners in Fresno convinced the state government to require ""California"" be put on all labels of wine made within California?"
0.05882352941176494,-0.3076923076923075,0.00826446280991755,JohnLopresti said...
0.05882352941176494,0.14615384615384608,0.12396694214876058,"These past few years, 'eminent domain' has become a libertarian property rights flashpoint, since the Kelo v New London, CT, case concerning urban renewal polemics."
-0.0588235294117645,0.0,0.09090909090909127,"I can see Tom W's concerns, too."
-0.08823529411764675,-0.26923076923076916,0.10743801652892593,"There was a counterpoint in the label world after some court cases resulted in a company's revising its grape sourcing to comply with tightened requirements for 75% in-county fruit in order to remain legal in designating the wine as from ""Napa""."
2.220446049250313e-16,-0.0769230769230771,0.09090909090909127,One rambling article's author counted 16 occurrences of the word Napa on the newly designed label of a famous budget wine producer's 2005 Napa cabernet sauvignon.
0.05882352941176494,-0.24615384615384617,-0.17355371900826455,JohnLopresti said...
2.220446049250313e-16,-0.23076923076923084,0.09090909090909127,The links for @2:04:
-0.17647058823529393,0.0,-0.07438016528925617,"I was disappointed, though not surprised, to see that today a conjunctive labeling law dictating that ""Sonoma County"" be placed on every label on wines produced from grapes grown in Sonoma County was unanimously passed by the California Legislature ."
0.05882352941176494,-0.23076923076923084,0.00826446280991755,fredric koeppel said...
-0.23529411764705865,0.0,0.09090909090909127,what business is it of State government what terminology goes on wine labels?
-0.0235294117647058,-0.0769230769230771,0.12396694214876058,"those concerns belong to the federal govt and the TTB, which already mandates, in fairly exhaustive detail, what goes on front and back labels."
0.12941176470588256,0.11538461538461542,0.00826446280991755,"""the latest developments"""
0.17647058823529438,-0.15384615384615374,0.4214876033057853,I urge all readers to sign up for those emails .
0.11764705882352966,-0.15384615384615374,0.00826446280991755,"In the mean time, please checkout the website that spurred the wholesalers to launch their own: http://www.stophr5034.org."
0.2352941176470591,-0.0769230769230771,0.09090909090909127,"It is published by the Specialty Wine Retailers Association and upon reading through it, you should find yourself feeling much cleaner and less soiled than after wading through the misrepresentations of the new wholesaler-sponsored website on H.R. 5034."
0.17647058823529438,-0.3846153846153846,-0.1570247933884299,> Comments
0.05882352941176494,0.14615384615384608,0.4793388429752068,"Scott said... Too bad there's not a way to shout louder than all caps. Maybe try more exclamation points.... July 16, 2010 at 06:13 AM"
0.17647058823529438,0.0,0.33884297520661155,"Judd Wallenbrock said... Tom -- thanks so much for keeping us all up to date and informed regarding this silly...but very real threat...not only to our industry but to our basic rights as consumers. July 16, 2010 at 08:14 AM"
0.35294117647058876,-0.0769230769230771,-0.07438016528925617,Tom Wark said... Scott: Thanks for the tips.
0.7117647058823535,0.6923076923076921,0.09917355371900838,"Judd: my pleasure! July 16, 2010 at 09:42 AM"
-0.0588235294117645,0.0769230769230771,0.17355371900826455,"Bill Sprow said... Get rid of thewe beer and wine distributor associations, ie make them illegal, and you would really be showing a free market work in progress."
2.220446049250313e-16,0.2307692307692304,0.25619834710743783,If I as a resident of Ohio want to purchase a bottle of Californis wine on line and have it shipped to me in Ohio without interference from anyone else.
0.05882352941176494,-0.18461538461538485,0.12396694214876058,"July 16, 2010 at 10:41 AM"
0.1882352941176475,0.09230769230769242,0.1900826446280992,"Austin SEO said... Interesting!,"
0.21764705882352975,-0.2153846153846155,0.00826446280991755,Wholesalers issue.Thanks for sharing your link.
0.41176470588235325,0.0769230769230771,0.09090909090909127,"I enjoyed reading your post. July 17, 2010 at 12:35 PM"
-0.2705882352941176,-0.1615384615384614,0.1900826446280992,"The recently launched www.hr5034.org website is the creation of the National Beer Wholesalers Association and and appears to be the repository all the misrepresentation, ignorance and misleading ideas supporters of H.R. 5034 could possibly muster."
0.2352941176470591,-0.46153846153846145,-0.23966942148760317,JohnLopresti said... Thought I would post a link with a cute title related to the post.
-0.0588235294117645,-0.3846153846153846,0.00826446280991755,NB: the article is in a trade journal available by online subscription $ only.
0.05882352941176494,-0.3076923076923075,0.09090909090909127,http://www.law.com/jsp/nlj/PubArticleNLJ.jsp?id=1202463630848&Alcohol_bill_means_happy_hour_for_lobbyists
0.2352941176470591,0.3076923076923075,0.00826446280991755,"July 19, 2010 at 08:53 AM Steve said... Tom: Thanks for this passionate polemic, a foreceful and sorely needed rebuttal to a bogus bill. July 19, 2010 at 09:10 AM"
-0.17647058823529393,0.0,-0.1570247933884299,Tom said... Seems like some old geezers are filling their pockets with some major greenbacks getting this bill passed through.
-0.4235294117647057,0.13076923076923075,-0.2975206611570247,"Its a blatant anti-competition bill that will crush the uniqness of the alchohol/wine industry, kinda like Wal Mart moving into a town and crushing the boutique shops."
-0.23529411764705865,0.15384615384615374,-0.07438016528925617,Since I live in Texas Ill have to resort to buying O'Douls and Welchs grape juice after the Baptists take control of the law in the State legislature.
-0.2941176470588234,0.0769230769230771,0.17355371900826455,"Dont even get me started on the still enacted Blue Laws of this state (cant buy liqour on Sundays)... July 19, 2010 at 09:12 AM"
0.35294117647058876,0.3846153846153846,0.25619834710743783,r said... Wow!
-0.0588235294117645,0.2307692307692304,-0.1570247933884299,I am speechless.
-0.30588235294117627,0.21538461538461506,0.5206611570247937,I will not even waste my time rebutting you point by point because you do not have a clue in many instances what you are talking about.
-0.0588235294117645,0.15384615384615374,-0.1570247933884299,"You do have a few valid points but they too may be predicated on false premise, I do not claim to be the all knowing expert."
-0.0588235294117645,0.0769230769230771,0.00826446280991755,"By using the same sensational BS Tactics you rail against, instead of a balanced and fair assessment you render the entirety of your rant incredible."
2.220446049250313e-16,-0.3846153846153846,-0.23966942148760317,In short the wine has to go from point A to B in some way.
0.05882352941176494,-0.15384615384615374,-0.07438016528925617,Do you work for FedEx?
-0.13529411764705856,-0.1615384615384614,0.1900826446280992,It sounds like you would prefer you government welfare to go there instead?
-0.0588235294117645,-0.0769230769230771,0.00826446280991755,Wholesalers compete against each other... perhaps you forgot.
0.05882352941176494,-0.15384615384615374,0.09090909090909127,They do not operate monopolies.
-0.0588235294117645,-0.3846153846153846,0.09090909090909127,"In Oregon for instance there are about 60 wholesalers competing for partnerships on both the supply and the demand side, hardly the ideal monopoly situation."
0.05882352941176494,-0.23076923076923084,0.00826446280991755,In most cases where state laws allow shipping you can get a bottle of wine shipped from the winery of your choice.
0.05882352941176494,-0.16923076923076952,0.2148760330578514,"A very important point to remember: While large ""commercial wineries"" (Factory wine producers) may have the ability to market their own wine, smaller growers whom you seem to be so concerned about do not have the proper infrastructure to allow wine sales on line in many cases, let alone having their own transportation infrastructure."
0.05882352941176494,-0.15384615384615374,0.09090909090909127,"""commercial wineries"""
0.05882352941176494,-0.0769230769230771,0.2148760330578514,"They are experts at farming and producing wine, which is what they likely prefer to do in most cases. July 27, 2010 at 09:08 PM"
0.17647058823529438,-0.15384615384615374,0.17355371900826455,alean said... wine facts are really good http://www.facts-about-wine.info/
0.05882352941176494,-0.18461538461538485,0.00826446280991755,"For the sake of context and setting the record straight, this post address many of the misrepresentations and misleading claims made at the middlemen's disingenuous new website."
-0.011764705882352677,-0.9461538461538459,0.00826446280991755,"arunrob@gmail.com October 13, 2010 at 12:39 PM"
0.17647058823529438,-0.15384615384615374,-0.07438016528925617,crystal ortizz said... Quite informative blog.
0.11764705882352966,-0.15384615384615374,0.17355371900826455,My friends would definitely appreciate knowing these facts.
0.1882352941176475,0.09230769230769242,0.00826446280991755,As being a student such blogs help me a lot.It is rather interesting for me to read this blog.
0.4705882352941182,-0.15384615384615374,0.00826446280991755,Thanks for it.
0.2941176470588238,0.0769230769230771,0.17355371900826455,I like such topics and anything that is connected to this matter.
0.12941176470588256,0.01538461538461533,0.10743801652892593,I definitely want to read more on that blog soon.
0.47647058823529465,0.25384615384615383,0.24793388429752072,"December 06, 2010 at 05:11 AM dissertation writing service said... This is my Good luck that I found your post which is according to my search and topic, I think you are a great blogger, thanks for helping me outta my problem.. December 07, 2010 at 12:22 AM"
0.05882352941176494,-0.15384615384615374,0.00826446280991755,On their homepage ( http://www.hr5034.org/ )
0.11764705882352966,-0.15384615384615374,0.09090909090909127,"""Today’s system balances competition with public safety to ensure that consumers can enjoy alcohol without suffering the negative effects of an unregulated marketplace"""
-0.08823529411764675,0.11538461538461542,0.10743801652892593,"Is there really any competition when the state-based regulatory system the wholesalers love so much require that producers of alcohol use a wholesaler to bring their goods to market, meaning that without use of a wholesaler a producer cannot enter a state's market?"
-0.23529411764705865,0.0769230769230771,0.00826446280991755,"It also means that wholesalers get to decide what consumers drink, not consumers."
-0.38235294117647056,0.20769230769230784,-0.1983471074380163,"""Unfortunately the effective state-based regulatory system in the U.S. is under attack."
-0.0588235294117645,-0.0769230769230771,-0.1570247933884299,"Over the past 10 years,more than 25 states have faced challenges in federal courts to their authority to regulate alcohol and their ability to maintain a licensed system of alcohol controls."""
-0.07058823529411762,0.007692307692307665,0.09917355371900838,The only challenges to the state-based alcohol regulatory system are those that discriminate against interstate commerce for protectionist reasons.
2.220446049250313e-16,-0.15384615384615374,0.17355371900826455,"Even in the wake of successful suits that challenged the protectionist laws that wholesalers originally pushed, the state retained extraordinarily broad authority to maintain a robust system of alcohol controls."
0.005882352941176672,-0.2153846153846155,0.00826446280991755,"ON THE ""LEARN MORE"" PAGE ( http://www.hr5034.org/learn-more ) ""Litigation against the states brought by those wishing to deregulate alcohol for their own economic interests is of great concern to state alcohol regulators, state attorneys general, public health advocates and many others."""
0.17647058823529438,0.15384615384615374,0.33884297520661155,"""LEARN MORE"""
-0.0588235294117645,0.0769230769230771,0.09090909090909127,"""Litigation against the states brought by those wishing to deregulate alcohol for their own economic interests is of great concern to state alcohol regulators, state attorneys general, public health advocates and many others."""
-0.17647058823529393,0.0769230769230771,0.00826446280991755,"This bill, currently in Congress, would give wholesaler lobbyists the means to turn back the clock on consumer access to wine, lead to the passage of laws that override federal regulations on alcohol, kill jobs and business that focus on artisan production of wine, beer and spirits, punish and dismantle small specialty wine retailers that serve the consumers that wholesalers won't and override the critical Constitutional principle of a single American economic union..."
-0.23529411764705865,0.2307692307692304,0.25619834710743783,"When the economic interests of producers, retailers and consumers are horsewhipped by states doing the bidding of wholesales who receive more government protection and welfare from the state than any other industry in america, you might expect them to fight back."
0.05882352941176494,-0.23076923076923084,-0.07438016528925617,"As for those that have ""concern"", let's recall that it's only a tiny fraction of state alcohol regulators, that there is no formal support from state attorneys general, only a mere handful of public health advocates, a selection of recipients of campaign contributions from wholesalers and wholesalers themselves that support H.R. 5034 ."
-0.23529411764705865,-0.0769230769230771,0.2148760330578514,"""concern"""
0.05882352941176494,-0.15384615384615374,0.00826446280991755,"""According to a recent national poll conducted by the Center for Alcohol Policy, 79% of respondents support the right of individual states to set their own laws and regulations surrounding the sale of alcohol and 87% agree that state and local laws regarding alcohol regulations should be decided by lawmakers and citizens, not by judges."""
2.220446049250313e-16,-0.0769230769230771,0.09090909090909127,"H.R. 5034: The Lies, The Facts, The Fictions"
-0.23529411764705865,0.3846153846153846,0.17355371900826455,"I'm shocked, shocked i say, that the ""center for alcohol policy"" is an arm of the national beer wholesalers association and that it would conduct a poll that finds results supporting those that funded the poll."
0.05882352941176494,-0.2999999999999998,0.00826446280991755,"""center for alcohol policy"""
-0.0588235294117645,0.0,0.09090909090909127,Does it get any more illegitimate?
0.05882352941176494,-0.46153846153846145,0.00826446280991755,"On the ""Fact v."
0.05882352941176494,-0.0769230769230771,0.00826446280991755,"""Fact v. Fiction page ( http://www.hr5034.org/fact-vs-fiction ) """
0.05882352941176494,-0.41538461538461524,0.00826446280991755,"Fiction page ( http://www.hr5034.org/fact-vs-fiction ) ""FACT: This bill does not address direct shipping or any specific state alcohol law."
-0.0588235294117645,-0.23076923076923084,0.00826446280991755,It does not preempt a state law that allows direct shipping.
0.05882352941176494,-0.24615384615384617,0.09917355371900838,It does not mandate a direct shipping law where there currently is not one.
0.05882352941176494,0.007692307692307665,0.09917355371900838,The bill does PROTECT a state’s wine shipping law if someone were to challenge it in court by providing the shipping law with the same presumption of validity granted other state alcohol laws.
-0.33529411764705874,0.09230769230769242,0.09917355371900838,"""Disingenuous in the extreme."
-0.17647058823529393,0.0,0.00826446280991755,"And what's worse, the wholesalers knew this when they wrote this."
0.05882352941176494,-0.26923076923076916,0.2148760330578514,H.R. 5034 gives states the ability to pass laws unchallengeable in court that would discriminate against out-of-state wine shippers.
